teks,label
ditambah lagi pinggul aduhai yang dimiliki oleh janda cantik itubodi tante midha yang indah itulah yang membuatku tak dapat menahan birahiku dan selalu berangan-angan bisa menikmati tubuhnya yang padat berisi,1
"setiap melakukan onani, wajah dan tubuh tetanggaku itu selalu menjadi inspirasikumaklum aja, aku terpesona melihat tubuh wanita itu yang menurutku aduhai, meskipun dari belakang",1
pinggul dan pantatnya sungguh membuat jantungku berdesir,1
saat itu aku hanya menduga-duga kalau wanita itu adalah tante midha,1
"bersamaan dengan itu, celanaku mulai agak sesak karena kontolku mulai tidak bisa diajak kompromi alias ngaceng beratperlahan-lahan motor aku arahkan agak mendekat agar yakin bahwa wanita itu adalah tante midha",1
eh tante midhamau kemana tante? sapaku,1
tante midha agak kaget mendengar suarakutapi beliau kemudian tersenyum manis dan membalas sapaanku,1
tante mau ke kantor,1
"kamu mau ke kampus? tante midha balik bertanyaiya nih tantekalau gitu gimana kalau tante saya anter dulu ke kantor? kebetulan saya bawa helm satu lagi, kataku sambil menawarkan jasa dan berharap tante midha tidak menolak ajakanku",1
"nggak usah deh, nanti kamu terlambat sampai kampus lho suara tante midha yang empuk dan lembut sesaat membuat kontolku semakin menegangnggak apa-apa kok tantemeski tertutup oleh pakaian yang rapi, tapi aku tetap bisa melihat kemontokan payudaranya yang lekukannya tampak jelas",1
"benar nih djoel mau nganterin tante ke kantor? kalau gitu bolehlah tante bonceng kamu, kata tante midha sambil melangkahkan kakinya diboncenganaku sempat agak terkejut karena cara membonceng tante yang seperti itu",1
"tapi bagaimanapun aku tetap diuntungkan karena punggungku bisa sesekali merasakan empuknya payudara tante yang memang sangat aku kagumiapalagi ketika melewati gundukan yang ada di jalan, rasanya buah dada tante semakin tambah menempel di punggungkupagi itu tante midha aku anter sampai ke kantornya",1
"ini tante midha!, aku benar-benar kaget bercampur aduk",1
se selamat pa gi tanteada yang bisa saya bantu tante? kataku agak gugup,1
pagi ini kamu ada acara nggak djoel? kalau nggak ada acara datang ke rumah tante yabisa kan? pinta tante keny dari ujung telepon,1
"eh dengan senang hati tantenanti sehabis mandi saya langsung ke tempat tante, jawabku",1
kemudian sambil secara reflek tangan kiriku memegang kontolku yang mulai membesar karena membayangkan tante midhamet pagi djoel sampai nanti! suara lembut tante midha yang bagiku sangat menggairahkan itu akhirnya hilang diujung tepelon sana,1
"pagi itu aku benar-benar senang mendengar permintaan tante midha untuk datang ke rumahnyasementara tanganku masih saja mengelus-elus kontolku yang makin lama, makin membesar sambil membayangkan jika yang memegang kontolku itu adalah tante midha",1
"karena hasratku sudah menggebu, maka segera saja aku lampiaskan birahiku itu dengan onani",1
aku bayangkan aku sedang bersetubuh dengan tante midha yang sudah telanjang bulat sehingga payudaranya yang montok menunggu untuk dikenyot dan diremasmulut dan tanganku segera menyapu seluruh tubuh tante midha,1
tante tubuhmu indah sekalipayudaramu montok sekali tante,1
"aaah ehs ah, mulutku mulai merancau membayangkan nikmatnya ml dengan tante midha",1
"nah, sekarang saatnya berangkat ke tempat tante midha",1
"kulangkahkan kakiku menuju rumah tante midha yang hanya berjarak 100 meter aja dari rumahkusampai di rumah janda montok itu, segera saja aku ketuk pintunya",1
"ya, sebentar, sahut suara seorang wanita dari dalam yang tak lain adalah tante midhasetelah pintu dibuka, mataku benar-benar dimanja oleh tampilan sosok tante midha yang aduhai dan berdiri persis di hadapankupagi itu tante mengenakan celana street hitam dipadu dengan atasan kaos ketat berwarna merah dengan belahan lehernya yang agak ke bawah",1
sehingga nampak jelas belahan yang membatasi kedua payudaranya yang memang montok luar biasatante midha kemudian mengajakku masuk ke dalam rumahnya dan menutup serta mengunci pintu kamar tamu,1
aku sempat dibuat heran dengan apa yang dilakukan janda itu,1
"ada apa sih tante, kok pintunya harus ditutup dan dikunci segala? tanyaku penasaransenyuman indah dari bibir sensual tante midha mengembang sesaat mendengar pertanyaankukan aku mau ajak kamu ke kamar tengah biar lebih rilek ngobrolnya sambil nonton tv, jawab tante midha seraya menggandeng tanganku mengajak ke ruangan tengah",1
"sebenarnya sudah sejak di depan pintu tadi kontolku tegang karena terangsang oleh penampilan tante midhamalahan kali ini tangan halusnya menggenggam tanganku, sehingga kontolku nggak bisa diajak kompromi karena semakin besar aja",1
"ayo djoel diminum dulu sirupnya, kata tante padakukamu tahu nggak kenapa aku minta kamu datang ke sini? tanya tante ken sambil tangan kanan beliau memegang pahaku hingga membuatku terkejut dan agak gugup",1
"ehm eng nggak tante, jawabkutante sebenarnya butuh teman ngobrolmaklumlah anak-anak tante sudah jarang sekali pulang karena kerja mereka di luar kota dan harus sering menetap disana",1
"jadinya ya kamu tahu sendiri kan, tante kesepian",1
"kira-kira kamu mau nggak jadi teman ngobrol tante? nggak harus setiap hari kok!, kata tente seperti mengibadalam hati aku senang karena kesempatan untuk bertemu dan berdekatan dengan tante akan terbuka luas",1
angan-angan untuk menikmati pemandangan indah dari tubuh janda itu pun tentu akan menjadi kenyataan,1
"kalau sekiranya saya dibutuhkan, yaboleh-boleh aja tantejustru saya senang bisa ngobrol sama tante",1
bahkan setiap hari juga nggak apa kok tante tersenyum mendengar jawabanku,1
akhirnya kami berdua mulai ngobrol tentang apa saja sambil menikmati acara di tv,1
apalagi bau wangi yang menguar dari tubuh tante membuat angan- anganku semakin melayang jauh,1
"djoel, udara hari ini panas ya? tante kepanasan nih",1
kamu kepanasan nggak? tanya tante midha yang kali ini sedikit manja,1
"ehm iya tantepadahal kipas anginnya sudah dihidupin, jawabku sambil sesekali mataku melirik buah dada tante yang agak menyembul, seakan ingin meloncat dari kaos yang menutupinya",1
"mata tante midha terus menatapku hingga membuatku sedikit grogi, meski sebenarnya birahiku sedang menanjak",1
"tanpa kuduga, tangan tante memegang kancing bajuku",1
"kalau panas dilepas aja ya djoel, biar cepet adem, kata tante midha sembari membuka satu-persatu kancing bajuku, dan melepaskannya hingga aku telanjang dada aku saat itu benar-benar kaget dengan apa yang dilakukan tante padakudjoel, tolongin tante donglepasin kaos tante",1
"habis panas sih, pinta tante ken dengan suara yang manja tapi terkesan menggairahkan",1
"dengan sedikit gemetaran karena tak menyangka akan pengalaman nyataku ini, aku lepas kaos ketat berwarna merah itu dari tubuh tante midhadan apa yang berikutnya aku lihat sungguh membuat darahku berdesir dan kontolku semakin tegang membesar serta jantung berdetak kencang",1
"payudara tante ken yang besar tampak nyata di depan mataku, tanpa terbungkus kutangdua gunung indah milik janda itu tampak kencang dan padat sekali",1
kok tiba-tiba diam? tanya tante midha padaku,1
"e em nggak apa-apa kok tante, jawabku spontan sambil menundukkan kepalatante sering memperhatikan kamu",1
djoel sebenarnya sudah lama pingin ini tante kan? kata tante sambil meraih kedua tanganku dan meletakkan telapak tanganku di kedua buah dadanya yang montok,1
"ehm tante sa ya ee, aku seperti tak mampu menyelesaikan kata-kataku karena gugupapalagi tubuh tante midha semakin merapat ke tubuhku",1
"djoel remas susuku ini sayangaku sudah lama ingin menimati kehangatan dari seorang laki-laki, rajuk tante midha sembari menuntun tanganku meremas payudara montoknya",1
aku semakin memberanikan diri untuk menikmati kesempatan langka yang selama ini hanya ada dalam angan-anganku saja,1
"dengan nafsu yang membara, susu tante midha aku remas-remas",1
"sementara bibirku dan bibirnya saling berpagutan mesra penuh gairahentah kapan celanaku dan celana tante lepas, yang pasti saat itu tubuh kami berdua sudah polos tanpa selembar kainpun menempel di tubuh",1
"setelah puas memagut bibir tante, mulutku seperti sudah nggak sabar untuk menikmati payudara montoknyauuhh aah tante midha mendesah- desah tatkala lidahku menjilat-jilat ujung puting susunya yang berbentuk dadu",1
aku permainkan puting susu yang munjung dan menggiurkan itu dengan bebasnya,1
sekali-kali putingnya aku gigit hingga membuat tante menggelinjang merasakan kenikmatan,1
sementara tangan kananku mulai menggerayangi memek  yang sudah mulai basahaku usap-usap bibir memek tante dengan lembut hingga desahan-desahan menggairahkan semakin keras dari bibirnya,1
"djoel nik maat sekali sa yaang uuuhh puasin tante sayang tubuhku adalah milikmu, suara itu keluar dari bibir janda montok ituaku menghiraukan ucapan tante karena sedang asyik menikmati tubuh moleknyaperlahan setelah puas bermain- main dengan payudaranya mulutku mulai kubawa ke bawah menuju memek tante midha yang bersih terawat tanpa bulu",1
"dengan leluasa lidahku mulai menyapu memek yang sudah basah oleh cairanbatang kontolku yang sudah sedari tadi tegak berdiri ingin sekali merasakan jepitan memek janda cantik nan montok ituakhirnya, perlahan kumasukkan batang kontolku ke celah-celah memek",1
sementara tangan tante membantu menuntun tongkatku masuk ke jalannya,1
kutekan perlahan dan aaah suara itu keluar dari mulut tante setelah kontolku berhasil masuk ke dalam liang senggamanyakupompa kontolku dengan gerakan naik turun,1
desahan dan erangan yang menggairahkanpun meluncur dari mulut tante yang sudah semakin panas birahinya,1
"aach ach aah terus sayang lebih dalam lagi aah nik mat, tante ken mulai menikmati permainan ituaku terus mengayuh kontolku sambil mulutku melumat habis kedua buah dadanya yang montokbatang kemaluanku sudah nyaris menyemprotkan cairan sperma",1
"tante punyaku sudah mau keluartahan seb bentar sayang aku jug a mau sampai aaach akhirnya tante tidak tahan lagikamipun mengeluarkan cairan kenikmatan secara hampir bersamaanbanyak sekali air mani yang aku semprotkan ke dalam liang senggama tante, hingga kemudian kami kecapekan dan berbaring di atas karpet biru",1
tante puas dengan permainan ini,1
kamu benar-benar jantan,1
kamu nggak nyeselkan tidur dengan tante? tanya beliau padaku,1
aku tersenyum sambil mencium kening janda itu dengan penuh sayangaku sangat senang tante,1
tidak kusangka tante memberikan kenikmatan ini padaku,1
karena sudah lama sekali aku berangan-angan bisa menikmati tubuh tante yang montok ini tante midha tersenyum senang mendengar jawabanku,1
"mulai saat ini kamu boleh tidur dengan tante kapan saja, karena tubuh tante sekarang adalah milikmu",1
kalau tante kepingin kamu temani tante ya,1
", kata tante midha kemudiandan kami pun mulai saling merangsang dan bercinta untuk yang kedua kalinyakarena angan- anganku untuk bisa bercinta dengan tante midha dapat terwujud menjadi kenyataan",1
"sampai saat ini sampai kutuliskan cerita ini aku dan tante midha masih selalu melakukan aktivitas sex dengan berbagai variasiadik tiriku pemuas nafsu birahiku nikmatnya ngentot sama mila sebagai bayar hutang skupilihkan bh baru untuk teteh cantik suami aku lugu ternyata sangat memuaskan aku saat cerita panas ngentot wanita setengah baya selingkuhanku 07:53 508 sebut saja namaku har (nama samaran), aku sudah menikah dengan 3 orang anak dan umurku masih 34 tahun",1
"semua wanita yang menjadi pacar gelapku senang bermain seks denganku karena aku dapat memuaskan mereka, karena aku bisa memberikan kepuasan kepada mereka beberapa kali, bahkan sampai 8 kali orgasme ketika aku berpacaran dengan gadis bule",1
karena masih ada urusan di jakarta maka isteri bosku tidak jadi menemaniku,1
"isteri bosku (bernama mbak wati) wajahnya cukup menarik dengan kulit yang coklat dan hitam manis dan badannya yang sintal walaupun usianya sudah menginjak 40 tahun tapi masih kelihatan sintal dan berisi, maklumlah sering aerobik dan olah ragaakan tetapi itu semua hilang ketika mbak wati meneleponku dan aku selalu menggodanya bahwa aku kesepian dan horny di kota ini karena aku sering dengar erangan kenikmatan dari sebelah kamarku, dia hanya tertawa saja",1
bahkan dia menggodaku untuk mencari wanita yogya saja buat menemaniku,1
"beberapa hari kemudian aku mendapat kabar bahwa bosku menyuruh mbak wati untuk menemaniku di yogya, aku berfikir wah ini kesempatan yang baik buatku untuk menggodanya, memang keberuntungan masih berpihak pada dirikudia sedikit kecewa lalu dia bilang, terus gimana dong,aku gak mau tinggal di hotel yang jauh dari kamu,ngomong-ngomong har kamar kamu ada 2 bed apa satu? kamarku cuma satu bed tapi di bawah ranjang ada satu bed lagi jadi mungkin aku bisa pake, emang mbak mau sekamar denganku? aku menggodanya",1
"tapi mbak aku suka tidur telanjang paling cuma pake celana dalam doang dan selimut, apa mbak gak apa-apa? aku sedikit meyakinkan dia akan kebiasaanku",1
"ketika malam tiba, aku sengaja mengambil satu tempat tidur lagi, untuk menjaga agar dia tidak mempunyai fikiran yang jelek tentang diriku, karena aku masih takut kalau mbak mbak wati akan marah dan tersinggung bila aku seranjang dengannya karena biasanya itu akan dianggap tidak sopan dan senonoh serta murahan dan perempuan akan marah sekali bila dianggap seperti itupada mulanya dia kesakitan dengan pijitanku tersebut",1
otak kotorku mulai datang dan aku coba untuk memijit pahanya dan dia meringis kesakitan,1
lama aku memijit pahanya dan makin lama kau kendurkan pijitanku tetapi dia masih mengerang bahkan ketika aku elus-elus dia masih mengerang,1
"dengan segenap keberanianku aku coba mengelus hingga ke pangkal pahanya dan dia mengerang semakin menjadi, tentu saja penisku langsung berdiri apalagi ketika aku pijit dan elus bagian pahanya dia membuka pahanya lebar-lebar",1
"lalu aku singkapkan rok tidurnya dan aku elus di pangkal paha kemudian aku beranikan diri mengelus vaginanya, ternyata mbak wati diam saja dan mengerang, tanpa pikir panjang aku masukkan jari-jemariku ke balik celana dalamnya dan memainkan klitoris dan lubang vaginanya dengan jariku",1
"ternyata vaginanya sudah basah sekali, lalu aku tarik celana dalamnya dan aku mulai menciumi pahanya hingga sampailah pada gundukan vaginanya yang sangat merangsang",1
"aku hisap dan jilat vaginanya yang harum, mbak wati semakin mengerang kenikmatanoh oohh mmhh ohhmm sayangg ohmm jilatanku semakin liar dan semakin terasa kakinya mulai mengejangaku semakin mempercepat tempo jilatan mautku dan dia mengerang semakin keras",1
oohh ehheehmm ohh aauuaa hhmm ternyata dia telah mencapai orgasme yang pertama,1
dengan penis yang masih menegang aku beralih posisi di atasnya dan menciumi bibir dan kedua susunya dengan jemari tanganku memainkah pentilnya,1
kekerasan seksual adalah isu yang penting dari seluruh peta kekerasan terhadap perempuan karena ada khas bagi perempuan,0
seperti dalam persoalan ketimpangan relasi kuasa yang dimaksud antara laki-laki dan perempuan,0
"ketimpangan yang diperparah adalah yang memiliki kendali terhadap korban seperti faktor ekonomi,penerimaan masyarakat,sumberdaya termasuk pengetahuan",0
kekerasan seksual termasuk bentuk yang paling kelihatan sampai bagi kalangan menilai indonesia sudah dalam kondisi yang sangat darurat,0
"komnas perempuan mencatat, selama 12 tahun(2001- 2012), sedikitnya ada 35 perempuan menjadi korban kekerasan seksual setiap hari",0
"pada tahun 2012, setidaknya telah tercatat 4,336 kasus kekerasan seksual, dimana 2,920 kasus diantaranya terjadi di ranah publik/komunitas, dengan mayoritas bentuknya adalah perkosaan dan pencabulan (1620)",0
teknologi informasi dan komunikasi saat ini tengah mengalami perkembangan yang sangat pesat dengan adanya internet,0
"kehadiran internet sebagai media informasi memberikan dampak positif bagi kehidupan masyarakat, baik dibidang teknologi, ekonomi, sosial, hiburan dan dibidang lainnya tidak hanya dampak positif, internet juga memberikan dampak negatif, salah satunya adalah mudahnya masyarakat dalam mengakses berbagai konten negatif",0
